"1816" "1817" "1818" "1819" "1820" "1821" "1822" "1823" "1824" "1825" "1826" "1827" "1828" "1829" "1830" "1831" "1832" "1833" "1834" "1835" "1836" "1837" "1838" "1839" "1840" "1841" "1842" "1843" "1844" "1845" "1846" "1847" "1848" "1849" "1850" "1851" "1852" "1853" "1854" "1855" "1856" "1857" "1858" "1859" "1860" "1861" "1862" "1863" "1864" "1865" "1866" "1867" "1868" "1869" "1870" "1871" "1872" "1873" "1874" "1875" "1876" "1877" "1878" "1879" "1880" "1881" "1882" "1883" "1884" "1885" "1886" "1887" "1888" "1889" "1890" "1891" "1892" "1893" "1894" "1895" "1896" "1897" "1898" "1899" "1900" "1901" "1902" "1903" "1904" "1905" "1906" "1907" "1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "2016" "2017" "2018" "2019" "2020" "2021" "2022"
"10" 289241.7 289797.48 292364.7 293753.06 294901.53 297342.43 299190.28 299479.3 300129.84 300779.27 310398.75 318710.25 316676.92 314690.85 312501.38 313146.06 314629.73 314338.1 314209.92 313836.66 316137.63 318632.27 318856.97 319452.78 320044.94 321339.69 323355.3 324965.82 325772.38 325715.37 326903.77 329018.84 329800.52 329379.32 328901.34 332289.77 336314.05 337267.68 337130.28 335780.37 337292.3 336289.16 329138.51 322883.19 320052.43 332834.63 339248.61 335898.7 330183.36 323194.47 323745.64 330962.58 336008.35 324610.17 331983.54 339165.79 328160.94 329550.55 327545.1 326192.69 332935.85 341775.91 335167.51 328280.77 330285.86 315953.27 294514.04 321957.26 327322.74 337070.57 339513.27 335085.9 333343.01 324265.83 323349.47 321744.95 332105.95 340853.13 342451.64 344456.04 336583.29 325276.07 327707.29 321827.09 323616.77 317589.46 314929.29 321780.84 326009.87 324834.79 324744.25 328750.47 327491.72 323615.1 331396.77 332447.64 332275.03 332375.84 270650.92 274181.1 272542.39 271158.42 272091.41 270615.19 335852.39 328924.66 322925.09 334667.18 330254.76 288309.61 170276.41 171265.97 189290.54 197977.63 315905.89 370225.62 358323.91 344642.41 339651.9 342398.6 341406.46 337296.6 334301.5 313956.21 313069.31 316381.23 308891.67 296369.91 287395.12 282845.48 286536.04 283356.47 280837.53 277901.23 272088.68 233093.65 254377.12 272393.4 284920.91 286869.19 341966.23 399882.55 406773.02 411772.72 411355.63 402144.56 399957.63 402103.73 400797.26 403692.31 402500.91 404589.99 404995.95 411479.47 410431.01 414745.26 413887.35 420023.02 426704.46 423853.74 418720.75 411835.01 407800.06 408169.15 408920.83 422712.64 426340.19 424223.98 401043.43 379941.41 354991.91 358363.4 363641.06 363109.79 380430.09 392725.88 389415.3 373824.69 363671.54 372447.91 376119.06 376071.4 372572.97 373806.57 373278.1 370825.87 367650.24 355982.93 349803.13 356461.28 365146.3 365166.85 365767 372032.42 383842.22 390325.89 383222.45 382330.83 381760.16 388378.19 392406.19 395516.29 394150.41 393186.26 398270.18 398257.78 391592.58
"11" 288732.03 287394.66 287456.56 290574.8 292022.56 292460.27 294048.91 295787.72 295990.19 296515.56 297941.26 307081.88 314062.48 312015.12 310103.63 309201.24 310706.3 311857.75 311506.45 311693.75 312129.16 314491.95 316461.88 316435.58 316834.92 318351.85 320025.49 321475 323459.14 324757.49 323914.85 324159.76 326530.28 327487.66 327303.95 327580.22 330641.97 333872.13 334804.09 334801.8 334032.37 335174.83 334506.67 328081.42 321132.09 326322.37 332480.42 336280.31 334162.91 328830.96 321669.65 321896.05 329571.36 319535.55 322932.94 330471.24 338637.02 326991.06 328008.24 326067.11 326080.22 332673.18 340343.56 334045.3 326763.77 330246.3 317591.68 292500.71 318027.93 325779.03 334565.3 336364.96 332790.66 332185.87 322679.16 320526.07 320795.13 329717.97 338039.37 341418.87 338778.02 331056.06 323954.74 326947.46 321627.46 323623.25 317530.69 314732.61 321783.16 325803.39 324382.35 324245.9 328566.81 326960.49 322115.12 330554.56 332289.98 331527.82 274493.11 274080.8 275901.96 274435.02 275162.1 270756.44 338363.9 336631.73 329935.93 324311.1 335968.98 331700.9 289017.29 170349.88 171808.89 189839.33 198478.91 315631.35 369334.68 357924.54 344295.4 339297.61 341996.96 341072.79 336978.57 318672.46 311899.66 310862.1 315959.03 306913.27 296100.2 288721.83 295763.08 287400.06 284402.18 281258.04 278005.4 272284.16 233402.55 254510.14 272522.16 285670.8 288025.17 343129.92 401069.74 407936.98 412851.92 412795.1 406235.99 403849.13 403535.24 401732.32 404308.96 402957.39 405455.45 406331.29 412765.49 411859.71 415924.89 414716.54 420594.62 426822.32 424175.84 419198.7 411984.61 407704.16 407987.7 408756.35 423115.07 427081.24 424733.8 401537.03 380599.32 355667.9 359002.09 364413.57 363802.26 380881.21 393074.32 389574.19 373992.91 364001.4 372639.28 376250.78 376452.72 374383.22 376659.43 375635.71 372823.3 369634.08 358094.52 351868.75 358656.92 367120.86 366927.53 367577.05 373101.26 385353.47 392742.68 385308.12 384471.62 382983.12 388153.07 392171.43 396293.14 395064.17 394018.25 399889.99 400328.23
"12" 286347.72 287495.75 285086.13 285198.25 289070.39 289738.86 289946.7 291629.36 292701.55 292709.68 294150.13 296458.46 304046.01 309717.93 307631.04 306977.88 307216.39 308525.8 309372.76 309011.62 309952.36 310832.16 312820.61 314370.59 314081.29 315089.2 316886.37 318196.9 319840.25 322126.22 322175.62 320688.61 321639.17 323967.93 325507.75 325414.68 325547.5 328557.64 331234.13 332136.32 332050.3 331760.39 333052.4 332720.5 327285.63 327028.26 325612.47 329349.94 333329.21 332292.72 325143.39 318019.52 320048.14 312640.31 318601.63 322983.17 330378.6 337544.28 325935.97 326534.37 324906.6 324766.5 330951.98 338868.75 332844.22 326483.83 329495.63 317428.6 290507.11 314153.15 322347.42 331957.59 335005.03 330540.25 330972.72 326277.91 324008.33 320974.8 327284.43 335207.22 338659.78 335851.99 329815.7 323095 326648.24 321428.23 323681.36 317571.76 314584.41 321683.97 325754.27 324224.25 323863.11 328416.92 326452.84 321579.1 330711.93 331793.95 273785.64 277808.54 275908.97 277673.77 278240.34 273722 338235.09 339012.99 337232.46 330947.92 325653.88 337265.47 332080.11 288578.54 170288.87 172307.9 190439.02 198322.8 314459.83 368392.28 357469.73 343895.45 339003.59 341746.32 340773.7 321235.18 316089.63 309110.39 310174.37 313929.76 306686.74 297356.2 301647.44 296668.91 288515 284628.59 281328.44 278239.63 272626.63 233511.27 254644.39 273063.46 286906.97 289463.82 344133.46 401960.47 409084.16 414100.03 416524.81 410237.48 405524.58 404479.34 402417.06 404856.2 403786.98 406709.44 407650.49 414147.83 413144.06 416901.04 415412.94 421659.63 428082.72 425258.12 420098.83 412679.81 408247.84 408397.27 409640.42 424115.79 427488.46 424866.34 401723.18 381009.92 356148.77 359479.16 364968.06 364542.27 381608.25 393675.07 390038.62 374431.27 364587.95 373186.97 376886.95 378247.37 377280.24 379489.63 378024.17 374889.71 371781.8 360332.92 354079.67 360494.01 368786.36 368557.37 368721.7 374286.2 386697.83 394456.39 386986.16 385541 383507.15 388811.09 393272.45 397532.77 397149.29 396599.1 402648.89
"13" 284360.18 285110.65 285734.12 282805.12 283136.87 286734.15 287285.43 288383.86 289411.41 289686.02 290658.82 292868.47 294874.53 301184.66 305530.19 304993.71 305481.07 305325.47 306423.46 307066.43 307804.94 309295.21 309575.18 311173.44 312290.82 312526.44 313738.01 315051.15 316511.22 318296.38 319947.03 319808.93 318548.95 319019.5 321641.34 323332.78 323440.05 323922.08 326170.19 328367.72 329882.59 330733.25 330600.5 330861.99 331082.04 330361.59 323177.65 323190.73 326212.61 330227.45 328714.62 322521.88 316896.39 303112.35 310918.98 314284.43 318199.58 328516.99 336508.07 324913.06 325798.21 324184.63 323118.27 329155.77 337285.88 329952.23 323464.12 327586.4 317226.72 288481.31 313107.34 323465.45 331189.24 333660.91 328205.83 324096.69 319114.33 322202.01 321068.59 324779.2 327746.92 333304.85 334647.73 329115.52 322641.09 326253.35 321277.58 323635.42 317465.23 314285.53 321640.4 325785.04 324021.46 323389.05 328227.5 326539.63 321663.99 331305.45 275110.77 277338.24 279538.14 277675.95 281201.09 276799.77 342331.52 338743.06 339452.71 337738.88 331909.43 326990.63 337602.19 331483.23 288099.36 170267.75 172755.41 190385.91 197529.6 313254.6 367495.15 357058.51 343593.01 338805.59 341578.09 324934.38 318690.5 313033.63 308135.27 307840.3 313600.83 308115.74 310572.15 301420.45 296808.03 288726.39 284610.99 281541.03 278590.14 272745.18 233528.8 255081.28 274049.88 288446.25 290798.97 344848.47 402838.03 410428.48 417957.27 420422.23 411987.47 406632.96 405114.23 402980.84 405712.79 404993.17 407918.82 408980.5 415361.57 414240.38 417737.95 415695.75 422557.09 429750.56 426889.04 421676.45 414138.11 409493.09 409671.23 411048.59 425120 427865.52 425021.61 401993 381568.2 356796.33 359765.26 365108.95 364901.2 381928.96 393912.57 390099.46 374485.43 364869.62 373575.3 378386.34 380850.19 380053.12 382238.86 380394.4 377034.79 373958 361855.63 355227.03 362365.18 370774.39 370196.25 370301.22 375541.38 387939.78 395924.44 388029.95 386187.21 384099.08 389465.01 393167.86 397822.38 398540.58 398067.52
"14" 283227.94 282614.24 283314.44 283922.37 280621.94 280666.89 284773.24 285797.12 286907.59 287120.67 287211.17 288896.5 291237.74 293340.02 298362.49 302496.26 302992.81 303510.83 303326.47 304348.98 305911.53 306884.57 307929.46 308280.62 309457.1 310074.73 310380.06 311863.07 313263.03 314843.49 317023.41 318330.51 317704.89 316267.27 316538.87 319540.62 321725.07 321968.72 321912.31 323528.42 326936.35 329214.12 329625.93 329304.57 328726.31 331206.62 325226.86 321356.45 320736.57 322904.28 327429.41 327511.86 321685.54 300770.64 300902.39 306480.16 311050.82 316840.68 326656.62 335470.41 323750.44 324133.94 322582.21 321354.91 327224.07 334870.09 328138.21 322130.44 325582.07 316922.45 297235.94 320514.29 322355.5 330397.14 332190.11 328361.49 325970.64 317863.8 320283.11 321047.38 336414.39 338328.94 331997.04 333791.42 328765.1 322240.65 325853.84 320927.16 323491.42 317307.66 314143.39 321726.38 325797.85 323711.91 322815.44 327807.01 326446.24 322063.57 274023.97 278259.09 279209.41 281206.55 281157.95 276188.89 341793.58 342694.24 339087.68 339867.8 338126.8 332667.98 327120.08 336846.66 330823.87 287518.08 170172.92 172494.83 189633.9 196776.96 312084.12 366566.77 356716.77 343447.24 338665.78 325582.99 322287.68 315622.33 311759.41 305428.73 307091.68 314893.39 321726.18 309934.21 301075.88 296732.47 288690.79 284743.93 281832.4 278702.67 272754.51 233641.48 255757.9 275279.46 289698.19 291710.07 345535.46 403879.65 414390.62 421922.48 421940.53 413100.19 407364.51 405654.47 403483.23 406591.02 406202.15 409238.62 410271.67 416515.52 415350.25 420042.07 418336.21 424461.2 431627.39 428841.71 423653.23 415937.39 411020.31 411261.65 412849.11 426489.35 428636.28 425630.75 402749.63 382654.51 357361.72 359880.41 365510.17 365501.06 382503.27 394381 390440.63 374889.73 365621.26 375579.05 381492.82 383955.58 383261.02 385407.87 383423.21 379619.16 376241.75 363534.75 356138.55 363616.18 372234.53 371399.79 372156.05 377846.46 389782.99 397016.32 388993.01 387607.19 385285.18 390660.48 394933.71 400073.23 401109.06
"15" 288579.88 280306.78 280699.47 281379.16 282113.91 281401.63 281405.81 283140.53 284293.95 285225.85 284758.92 284877.75 287108.92 289550.05 291746.7 296195.59 299974.5 300761.5 301275.84 301220.67 301666.96 303249.2 305149.59 306464.51 306821.29 306619.39 307021.39 308346.51 309957.13 311439.26 312764.1 314351.6 315655.54 315403.34 314023.2 314998.42 318076.09 319866.05 320055.88 319619.24 321644.74 325194.69 327485.93 328319.54 327987.03 334687.71 331940.44 324576.23 319477.78 318088.11 323952.8 328982.86 325986.86 305735.97 299190.03 299580.9 306176.09 310645.34 315445.74 324770.09 331546.72 319813.11 322260.49 320823.01 319431.26 325091.47 333180.48 327059.51 320663.47 323427.66 305987.49 284777.43 315917.38 321176.75 329432.83 330508.73 325899.57 325275.25 316496.19 318215.36 318464.28 333291.22 336863.35 330671.74 332894.57 328265.58 321689.47 325304.73 320476.76 323247.47 317154.36 313884.51 321680.27 325747 323320.21 322449.23 327678.15 325970.44 266442.51 276604.4 279844.22 281212.7 284535.12 278498.51 341803.63 341910.85 342829.51 339237.79 340070.03 338326.8 332296.03 326221.59 335953.93 329927.3 286777.07 169573.15 171713.56 188775.75 195927.71 310810.6 365674.39 356512.4 343272.06 322767.54 322817.42 318898.32 314110.93 308763.76 304440.78 308075.14 328564.12 320000.5 308491.13 300782.7 296544.55 288698.82 284882.16 281909.58 278672.45 272822.18 233872.52 256574.72 276329.46 290628.97 292589.18 346338.78 407765.99 418742.53 423552.39 422861.36 413862.42 407987.5 406015.96 403967.62 407530.44 407516.07 410528.38 411523.67 417696.62 415996.36 421024.99 419951.14 425983.41 433219.97 430581.36 425361.72 417629.44 413026.16 413721.19 415450.83 428745.07 430396.19 427305.56 404636.2 383568.69 357636.93 360753.11 366660.75 366837.23 383781.49 395506.74 391535.8 376188.41 367334.35 378176.68 384719.53 387236.39 386569.75 388701.92 386591.58 382127.76 377900.43 365300.51 358237.21 365251.36 373900.58 373369.4 374125.25 379980.12 391060.4 397943.46 390850.58 389172.34 385947.39 392730.25 398010.93 402792.32
"16" 291359.33 284893.55 278546.04 278598.77 279407.53 281014.02 279818.61 279118.01 281455.69 282518.55 283767.93 283600.99 283207.89 285221.63 287764.36 290748.08 295133 297823.51 298211.24 298890.51 300966.87 301533.77 301352.94 303283.28 304769.1 305462.78 305293.99 305149.37 306254.25 308005.26 310450.92 311166.27 311247.8 312748.41 313077.84 314573.67 315180.71 315544.88 317555.5 317847.64 318232.24 320406.31 323166.79 325531.55 326965.04 332690.55 332637.35 330562.42 323853.8 317385.99 320298.04 325774.08 326118.32 309329.04 304375.89 297598.21 297398.95 304581.47 310183.4 314006.97 323515.37 330977.84 318262.78 320215.85 318907.1 319689.15 325323.42 331647.19 325836.53 319043.97 323513.34 308379.14 281954.21 311214.04 319808.32 326713.48 327678.72 323705.58 324491.33 314979.14 323806.52 324864.75 331658.13 335186.66 329078.35 331850.57 327714.65 320987.15 324605.4 319927.02 322538.64 316554.38 313595.6 321586.12 325556.47 322648.45 321871.32 326933.02 269837.8 268780.89 277738.38 281503.05 284678.99 281326.4 341964.66 341714.35 341910.75 342845.21 339243.62 340059.37 337773.99 331254.79 325217.98 334927.99 329033.02 285774.57 168769.05 170854.41 187869.34 195042.2 310050.45 365266.45 356095.85 326974.05 319926.68 319394.75 317150.98 310936.27 307790.97 305326.69 321297.36 326907.74 318403.07 307915.3 300534.07 296540.26 288795.37 284863.97 281824.07 278657.84 273001.32 234168.84 257135.19 277064.36 291537.29 293585.31 350212.38 411678.43 420139.95 424600.19 423502.93 414478.67 408343.53 406487.28 404894.76 408787.89 408854.29 411851.7 412878.51 418985.1 417197 422158.09 420861.36 426871.14 434249.44 431691.9 427121.19 420031.8 415697.94 416732.11 418630.47 431638.59 432818.55 429712.15 405765.71 383714.08 358358.67 361935.11 368095.59 368382.8 385156.01 396906.96 393065.99 377989.25 369479.82 380999.2 388246.26 390547.64 389945.02 392256.26 389495.66 385469.02 382301.84 370458.36 362543.4 367597.46 375432.77 374665.23 375818.78 381666.23 391385.07 397606.01 391449.97 389134.51 385636.13 393548.61 399304.85
"17" 286102.94 289123.99 283565.96 276600.34 276475.98 277876.83 279374.26 277322.52 276800.44 279501.65 280223.32 281434.06 281764.21 281452.68 283256.07 286238.6 289157.02 293109.42 295372.36 295524.42 297343.24 299600.26 299540.45 299323.59 301167.6 302241.68 302806.29 303268.29 303231.66 304137.28 306063.35 308251.34 308285.73 307904.5 309804.82 310663.89 312183.04 312515.62 312574.93 314955.32 314820.17 315144.62 318256.49 320924.94 323552.01 329737.11 328868.53 329840.66 329103.31 322912.02 317971 319706.35 321790.93 308185.38 307303.26 299563.79 292506.37 294713.47 302921.2 309671.42 315333.01 324016.94 329208.77 316557.15 318040.84 316959.22 317571.82 323226 329982 324477.74 318713.85 322360.02 308220.82 279027.9 306340.54 316313.78 323578.23 326230.93 321461.89 323586.03 316279.38 326616.98 325859.92 329707.05 333185.23 327387.65 330705.06 327013.7 320184.68 323806.44 319021.2 321487.84 315871.14 313200.19 321406.39 324931.79 321582.1 320754.67 270633.9 271916.5 269605.64 278881.78 284648.27 281759.36 345754.12 341782.65 341523.79 341824.14 342738.64 339002.74 339250.86 336531.3 329993.56 323990.02 333793.78 327575.22 284253.55 167829.3 169961.32 187022.43 194505.78 309632.66 364795.04 339229.25 324011.04 316331.49 317443.2 313622.86 309475.27 308378.65 318256.1 319371.54 325099.14 317692.7 307517.12 300304.08 296452.32 288751.05 284773.51 281736.02 278682.05 273230.79 234386.41 257572.39 277780.49 292599.68 297173.19 352932.94 412027.09 420946.38 425255 423997.32 414664.16 408864.52 407848.78 406561.21 410570.48 410802.5 413796.04 413374.35 418917.29 417834.34 422548.31 421080.17 427167.91 434646.53 433084.81 429300.46 422063.44 417882 419255.81 421376.87 434137.57 434913.62 431505.45 406554.64 384256.15 359500.37 363159.99 369020.57 369147.59 385963.92 397809.95 394356.73 379765.86 371504.1 383720.74 391363.49 393708.45 393402.99 394698.98 391852.21 389143.52 386181.1 373362.03 363286.33 367667.44 375874.46 374898.86 375771.37 379198.05 388445.62 397089.2 390833.81 387150.31 384281.81 393482.98
"18" 278641.73 284673.35 287656.97 282060.53 274651.72 274620.86 275901.87 277126.22 274832.49 274237.9 276376.46 277157.44 279198.43 279867.05 279641.02 281346.72 284253.14 286981.93 290832.55 292818.4 293450.31 295537.71 297477.32 297423.7 297048.91 298619.06 299802.58 300453.33 301216.97 301311.11 301876.44 303606.32 305637.98 305157.74 304520.77 306217.6 307767.79 309979.21 309416.39 309317.76 311085.46 311426.37 312942.64 315908.62 318690.08 326232.07 326606.63 326321.12 326953.45 327416.96 319585.61 312815.04 315443.39 303005.01 304887.41 302099.83 295130.89 290494.97 291959.85 301206.44 305372.14 309334.56 320803.22 327307.3 314747.19 316301.92 315452.76 315371.36 321013.55 328204.41 320580.68 314348.92 319428.75 307948.58 275978.56 300433.57 313579.01 321962.83 324750.82 319142.34 322447.44 318305.28 330192.3 326921.97 327797.37 331086.02 325696.63 329558.9 326210.19 319285.34 322647.71 317674.87 320348.42 315187.85 312820.16 320612.81 323732.84 320951.35 265994.38 272722.67 272459.74 270578.77 281624.23 282622.56 347946.8 345424.36 341476.89 341219.21 341525.63 342382.93 338094.51 337911.79 335248.39 328726.97 322797.73 332218.45 325781.46 282772.45 166935.31 169066.96 186469.82 194317.6 309291.02 347373.77 336050.51 320173.37 314127.44 313840.86 312072.31 309965.52 321449.75 315964.09 317253.04 324303.35 317211.76 307179.71 300049.43 296292.31 288679.21 284800.02 281712.95 278718.55 273388.79 234520.03 258009.28 278607.52 296660.57 300789.23 352970.22 412087.49 421525.78 425798.94 424421.69 415430.55 410563.26 409859.84 408129 412378.5 412894.27 414893.43 413636.01 419241.31 417962.6 422478.8 420985.58 427106.72 435318.41 434389.3 430374.59 422922.35 418919.12 420728.43 423154.16 435679.84 436083.35 432465.08 407289.3 385059.91 360355.16 363886.77 369511.41 369666.33 386608.19 398578.56 395580.75 381549.18 373607.76 386472.24 394866.35 397365.61 395547.62 395626.43 392837.08 389982.95 386863.24 370324.96 359431.02 366229.57 374881.46 373051.59 371858.01 375715.67 387311.7 394587.34 385824.94 383828.19 382549.45
"19" 269791.68 277602.69 282541.64 286013.24 280562.68 272779.89 272344.51 273567.94 274918.96 272134.43 270557.25 273231.52 274924.43 276921.7 277928.8 277814.37 279120.07 281936.02 284611.25 288487.46 290440.06 290950.81 293261.16 295243.36 295084.47 294746.81 296196.25 297327.35 298088.69 299174.56 298989.56 299028.05 300932.83 302776.41 302006.22 301635.36 303990.94 305796.86 307337.75 306029.26 306283.77 308901.76 309499.91 310554.18 313604.02 323131.37 324698.4 324291.83 323674.37 323827.34 317978.86 310090.43 308925.37 296690.49 298643.83 300483.94 299247.45 293648.7 288409.97 289146.27 295132.22 299938.63 306390.87 317485.26 325315.27 312925.62 314099.2 313409.63 313066.34 318714.86 325065.43 317807.77 312139.96 316406.44 307612.17 290397.68 314141.54 312821.66 320334.62 323256.06 317107.81 323113.21 321728.61 330378.5 324801.1 325990.66 329033.89 323905.58 328261.54 325308.99 318029.2 321141.04 316379.69 319244.9 314456.78 311905.61 319434.93 322980.01 266023.23 267831.38 273209.27 273276.35 273050.11 274916.62 343398.66 347512.02 345025.21 341072.8 340816.33 341059.96 341362.51 336648.78 336566.38 333883.67 327382.53 321148.42 330267.34 323947.26 281168.92 166001.52 168576.19 186371 194156.58 294621.59 344156.13 331915.61 317937.28 310571.82 312124.64 312133.67 322727.86 318974.36 313598.39 316339.37 323765.74 316644.94 306697.91 299821.2 296139.73 288771.9 284993.82 281707.91 278697.3 273484.35 234640.73 258530.22 282840.43 300374.02 300862.12 352946.64 412166.61 421927.15 426222.17 425176.75 416829.43 412270.79 411434.69 409783.87 414450.07 414384.22 415664.74 414368.51 419757.43 418322.99 422819.42 421296.28 427475.28 435694.91 434676.99 430414.57 422702.22 418869.34 421151.41 423876.56 436207.29 436198.19 432430.75 407431.59 385233.83 360386.16 363922.76 369462.6 369605.17 386950.32 399143.46 396358.46 382827.95 375373.08 389058.28 397875.54 398682.71 395231.92 395287.95 392590.24 389122.49 382356.27 366074.91 358467.8 364636.29 372134.5 369105.76 367431.8 373180.35 383860.79 388524.59 380976.5 380405
"20" 277696.69 268905.6 274965.29 280217.82 284369.4 277353.72 268872.67 269907.76 271298.02 272536.53 270782.2 269390.76 271027.12 272652.31 274602.74 274210.67 273979.75 276666.4 279463.12 282179.24 284378.01 286178.28 288454.02 290879.63 292810.98 292160.83 291645.16 293395.93 294839.11 295726.3 294948.48 294548.46 296212.01 297995.52 299897.35 299046.78 298786.28 301704.42 303360.25 304391.36 304560.68 305270.48 306842.84 307377.43 308229.59 316638.26 320023.96 321808.91 321856.34 320771.22 320185.99 315469.02 307710.37 291128.6 292038.58 297662.31 300892.65 297288.91 292080.86 286254.94 288614.12 295559.16 298564.2 303361.63 314073.22 320603.16 308519.26 311758.59 311258.17 310690.05 315802.09 322640.96 316156.63 309878.5 313352.91 293227.61 273643.36 308940.52 312079.34 318735.45 324083.53 320168.54 326509.31 322104.64 327665.71 322736.57 324084.8 326838.76 322017.69 326871.47 324054.38 316334.79 319502.57 314989.77 318102.02 313347.46 310656.99 317461.6 267552.71 267642.05 268234.66 274113.3 275456.97 269868.27 335148.01 342876.08 346917.96 344449.09 340537.08 340230.58 339863.73 339728.7 335113.6 335042.71 332491.86 325671.01 319132.98 328303.54 322086.52 279625.02 165567.9 168534.36 186202.59 185109.46 291834 340075.51 329516.2 314314.22 308905.52 312043.25 324845.62 320272.1 316528.64 312602.55 315748.77 323191.1 316055.99 306329.42 299775 296215.2 288978.26 285262.74 281723.69 278645.28 273552.15 234785 262321.56 286620.62 300451.82 300828.33 352816.83 412114.76 422318.56 426908.66 426243.36 418109.96 413557.78 413003.94 411671.16 416841.56 416391.62 416865.03 415296.53 420567.64 419228.62 423729.56 421865.11 427685.01 435717.52 434524.03 429994.56 422085.87 418539.97 421402.28 423921.98 435815.76 435919.81 432036.2 407033.84 384877.93 360045.66 363670.35 369115.22 369149.8 386948.07 399517.48 396979.44 384086.56 376835.57 390887.47 397708.01 396291.02 392700.9 392658.98 390187.56 384544.75 377926.57 364025.56 355942.3 361341.4 367400.83 364118.51 364043.22 368317.99 377745.78 383792.66 376871.6
"21" 282093.3 275880.88 266069.34 272160.27 277927.38 279458.08 272419.37 266735.05 267586.53 268914.09 269621.57 267746.47 266912.12 268806.18 270362.48 271817.34 271354.33 271536.25 274142.2 276979.34 278739.24 281083.09 283886.27 285908.04 288373.35 289725.67 288936.04 288797.83 290616.95 292383.55 292504.65 291639.92 291895.76 293168.5 295101.71 295637.58 294867.82 296277.51 298968.14 300657.23 301667.65 301579.32 302617.28 304620.99 305384.78 311665.2 313894.11 316771.73 318823.41 319198.65 316530.26 316086.82 313545.53 291751.28 286831.45 290515.22 297326.27 298290.16 295285.39 290482.61 285209.53 286586.17 293265.22 297147.21 300253.77 310089.44 318124.19 306650.84 309349.45 309092.82 309769.07 314829.81 320732.23 314533.33 307627.15 311982.1 295174.42 269743.78 303792.32 311387.24 323204.15 331013.74 323416.01 326507.08 319214.75 324847.78 320516.42 322125.89 324585.58 320078.29 325474.37 322730.2 314734.85 317949.35 313602.77 316571.67 311889.39 308581.53 263792.3 268874.81 267891.25 269151.1 276335.86 270619.33 323838.95 335313.85 342891.62 346367.49 343879.29 339921.57 339668.45 338845.27 338210.94 333550.5 333562.02 331245.11 324159.66 317188.23 326355.11 320230.56 278506.59 165256.68 168234.32 177383.22 183595.72 288774.11 337641.73 325369.93 312367.56 308831.84 324809.19 322639.89 318014.37 315462.69 311976.47 315137.86 322553.61 315627.53 306217.65 300232.74 296646.19 289267.26 285521.81 281662.15 278582.89 273658.09 238119.07 266446.98 287347.4 300479.46 300771.38 352685.61 412362.08 423137 428091.69 427629.62 419277.75 414917.71 414811.18 413435.9 418365.46 417651.51 417756.42 416083.31 421543.74 420349.02 424309.5 422040.84 427885.51 435615.16 434169.17 429428.57 421406.8 418222.29 421291.62 423253.17 434864.85 435089.16 430914.79 406005.48 384119.72 359404.6 363104.68 368715.74 369011.83 387317.64 400292.14 397922.47 385397.42 378245.31 389618.93 393535.99 392169.39 389055.71 387922.56 385325.17 381528.92 375489.58 361367.81 352665.07 357507.52 363400.32 361312.39 361488.02 365494.01 375893.7 382132.17
